,CH1,CH2,CH3,CH4,,Gate Volteage,Drain Voltage,Drain Current
6446,16644,6528,32767,384,,1.3003125,0.00102,0.000024
6447,16127,6513,32767,0,,1.259921875,0.001017656,0
6448,16771,7425,32767,1159,,1.310234375,0.001160156,7.24375E-05
6449,16897,6786,32767,262,,1.320078125,0.001060313,0.000016375
6450,16508,6786,32767,-386,,1.2896875,0.001060313,-0.000024125
6451,16383,6910,32767,-4,,1.279921875,0.001079688,-0.00000025
6452,16769,7167,32767,520,,1.310078125,0.001119844,0.0000325
6453,16641,7040,32767,2040,,1.300078125,0.0011,0.0001275
6454,16768,7168,32767,1014,,1.31,0.00112,0.000063375
6455,16650,6906,32767,-347,,1.30078125,0.001079063,-2.16875E-05
6456,16259,7175,32767,-802,,1.270234375,0.001121094,-0.000050125
6457,16363,6526,32767,1077,,1.278359375,0.001019688,6.73125E-05
6458,16643,7166,32767,911,,1.300234375,0.001119688,5.69375E-05
6459,16260,6785,32767,-393,,1.2703125,0.001060156,-2.45625E-05
6460,16642,7167,32767,128,,1.30015625,0.001119844,0.000008
6461,16896,6784,32767,-1298,,1.32,0.00106,-0.000081125
6462,16509,7298,32767,1153,,1.289765625,0.001140313,7.20625E-05
6463,16256,7039,32767,-888,,1.27,0.001099844,-0.0000555
6464,16640,7168,32767,-1033,,1.3,0.00112,-6.45625E-05
6465,16382,7040,32767,1262,,1.27984375,0.0011,0.000078875
6466,16640,7168,32767,899,,1.3,0.00112,5.61875E-05
6467,16768,7176,32767,385,,1.31,0.00112125,2.40625E-05
6468,16765,6785,32767,521,,1.309765625,0.001060156,3.25625E-05
6469,16907,7037,32767,-264,,1.320859375,0.001099531,-0.0000165
6470,16393,7028,32767,624,,1.280703125,0.001098125,0.000039
6471,16509,7425,32767,-229,,1.289765625,0.001160156,-1.43125E-05
6472,16512,6768,32767,-246,,1.29,0.0010575,-0.000015375
6473,16771,6791,32767,1274,,1.310234375,0.001061094,0.000079625
6474,16387,7424,32767,1144,,1.280234375,0.00116,0.0000715
6475,17023,6903,32767,766,,1.329921875,0.001078594,0.000047875
6476,16627,6923,32767,234,,1.298984375,0.001081719,0.000014625
6477,16766,7040,32767,5,,1.30984375,0.0011,3.125E-07
6478,17151,7043,32767,905,,1.339921875,0.001100469,5.65625E-05
6479,16637,7297,32767,640,,1.299765625,0.001140156,0.00004
6480,16384,7163,32767,1284,,1.28,0.001119219,0.00008025
6481,16634,7045,32767,780,,1.29953125,0.001100781,0.00004875
6482,16774,6783,32767,128,,1.31046875,0.001059844,0.000008
6483,16254,7151,32767,384,,1.26984375,0.001117344,0.000024
6484,16763,7424,32767,-257,,1.309609375,0.00116,-1.60625E-05
6485,16517,7302,32767,128,,1.290390625,0.001140938,0.000008
6486,16384,6912,32767,378,,1.28,0.00108,0.000023625
6487,16384,7168,32767,-2,,1.28,0.00112,-0.000000125
6488,16651,7036,32767,543,,1.300859375,0.001099375,3.39375E-05
6489,16763,7170,32767,1015,,1.309609375,0.001120313,6.34375E-05
6490,16381,7159,32767,276,,1.279765625,0.001118594,0.00001725
6491,16776,6784,32767,1665,,1.310625,0.00106,0.000104063
6492,16882,7046,32767,372,,1.31890625,0.001100938,0.00002325
6493,16251,7168,32767,1025,,1.269609375,0.00112,6.40625E-05
6494,16266,7038,32767,633,,1.27078125,0.001099688,3.95625E-05
6495,16638,7032,32767,-633,,1.29984375,0.00109875,-3.95625E-05
6496,16640,7298,32767,-130,,1.3,0.001140313,-0.000008125
6497,16894,6911,32767,-294,,1.31984375,0.001079844,-0.000018375
6498,16641,7295,32767,1274,,1.300078125,0.001139844,0.000079625
6499,16512,6784,32767,1273,,1.29,0.00106,7.95625E-05
6500,16511,7298,32767,2049,,1.289921875,0.001140313,0.000128063
6501,16384,6909,32767,1041,,1.28,0.001079531,6.50625E-05
6502,16653,7038,32767,1025,,1.301015625,0.001099688,6.40625E-05
6503,17024,6912,32767,638,,1.33,0.00108,0.000039875
6504,16755,7682,32767,643,,1.308984375,0.001200313,4.01875E-05
6505,16514,7050,32767,642,,1.29015625,0.001101563,0.000040125
6506,16897,6783,32767,128,,1.320078125,0.001059844,0.000008
6507,16771,6910,32767,384,,1.310234375,0.001079688,0.000024
6508,16639,6913,32767,139,,1.299921875,0.001080156,8.6875E-06
6509,16887,7152,32767,-144,,1.319296875,0.0011175,-0.000009
6510,17026,7168,32767,884,,1.33015625,0.00112,0.00005525
6511,16773,6530,32767,1411,,1.310390625,0.001020313,8.81875E-05
6512,16382,6793,32767,128,,1.27984375,0.001061406,0.000008
6513,16381,7037,32767,-256,,1.279765625,0.001099531,-0.000016
6514,16642,6785,32767,-245,,1.30015625,0.001060156,-1.53125E-05
6515,16768,7174,32767,1030,,1.31,0.001120938,0.000064375
6516,16639,7159,32767,-172,,1.299921875,0.001118594,-0.00001075
6517,16511,6910,32767,-1536,,1.289921875,0.001079688,-0.000096
6518,16768,6910,32767,665,,1.31,0.001079688,4.15625E-05
6519,16516,6783,32767,130,,1.2903125,0.001059844,0.000008125
6520,16637,7167,32767,128,,1.299765625,0.001119844,0.000008
6521,17150,6788,32767,263,,1.33984375,0.001060625,1.64375E-05
6522,16898,7032,32767,241,,1.32015625,0.00109875,1.50625E-05
6523,16904,7047,32767,2304,,1.320625,0.001101094,0.000144
6524,16640,7040,32767,496,,1.3,0.0011,0.000031
6525,16769,7297,32767,773,,1.310078125,0.001140156,4.83125E-05
6526,16251,6780,32767,-278,,1.269609375,0.001059375,-0.000017375
6527,16518,7041,32767,-630,,1.29046875,0.001100156,-0.000039375
6528,16765,7158,32767,397,,1.309765625,0.001118438,2.48125E-05
6529,16641,6656,32767,-6,,1.300078125,0.00104,-0.000000375
6530,16767,7045,32767,430,,1.309921875,0.001100781,0.000026875
6531,16375,6781,32767,883,,1.279296875,0.001059531,5.51875E-05
6532,16392,7044,32767,165,,1.280625,0.001100625,1.03125E-05
6533,16769,7295,32767,2433,,1.310078125,0.001139844,0.000152063
6534,16638,7424,32767,507,,1.29984375,0.00116,3.16875E-05
6535,16640,7420,32767,2037,,1.3,0.001159375,0.000127313
6536,16512,7425,32767,656,,1.29,0.001160156,0.000041
6537,16766,7039,32767,142,,1.30984375,0.001099844,0.000008875
6538,16637,7555,32767,-1024,,1.299765625,0.001180469,-0.000064
6539,16509,7166,32767,-899,,1.289765625,0.001119688,-5.61875E-05
6540,16763,7037,32767,-380,,1.309609375,0.001099531,-0.00002375
6541,16253,6913,32767,512,,1.269765625,0.001080156,0.000032
6542,16652,7042,32767,641,,1.3009375,0.001100313,4.00625E-05
6543,16769,6911,32767,1023,,1.310078125,0.001079844,6.39375E-05
6544,16898,6784,32767,882,,1.32015625,0.00106,0.000055125
6545,16766,7158,32767,256,,1.30984375,0.001118438,0.000016
6546,16773,7548,32767,1158,,1.310390625,0.001179375,0.000072375
6547,17024,6793,32767,1921,,1.33,0.001061406,0.000120063
6548,16766,6908,32767,1157,,1.30984375,0.001079375,7.23125E-05
6549,16508,6908,32767,509,,1.2896875,0.001079375,3.18125E-05
6550,16892,7038,32767,379,,1.3196875,0.001099688,2.36875E-05
6551,16775,6914,32767,-656,,1.310546875,0.001080313,-0.000041
6552,16386,7429,32767,1417,,1.28015625,0.001160781,8.85625E-05
6553,16892,7031,32767,640,,1.3196875,0.001098594,0.00004
6554,16627,6913,32767,1815,,1.298984375,0.001080156,0.000113438
6555,16263,7046,32767,1408,,1.270546875,0.001100938,0.000088
6556,16772,7295,32767,755,,1.3103125,0.001139844,4.71875E-05
6557,16640,7037,32767,898,,1.3,0.001099531,0.000056125
6558,17025,7043,32767,1268,,1.330078125,0.001100469,0.00007925
6559,16896,7168,32767,-19,,1.32,0.00112,-1.1875E-06
6560,16896,6784,32767,-498,,1.32,0.00106,-0.000031125
6561,16644,7150,32767,252,,1.3003125,0.001117188,0.00001575
6562,16508,7553,32767,1,,1.2896875,0.001180156,6.25E-08
6563,16766,7171,32767,617,,1.30984375,0.001120469,3.85625E-05
6564,16640,7040,32767,1026,,1.3,0.0011,0.000064125
6565,16768,6400,32767,896,,1.31,0.001,0.000056
6566,16765,6913,32767,509,,1.309765625,0.001080156,3.18125E-05
6567,16510,6659,32767,641,,1.28984375,0.001040469,4.00625E-05
6568,16383,6915,32767,244,,1.279921875,0.001080469,0.00001525
6569,16512,7296,32767,-265,,1.29,0.00114,-1.65625E-05
6570,17028,7419,32767,-768,,1.3303125,0.001159219,-0.000048
6571,16894,6912,32767,-260,,1.31984375,0.00108,-0.00001625
6572,16634,6916,32767,259,,1.29953125,0.001080625,1.61875E-05
6573,16256,7422,32767,384,,1.27,0.001159688,0.000024
6574,16515,7425,32767,-393,,1.290234375,0.001160156,-2.45625E-05
6575,16637,7046,32767,-161,,1.299765625,0.001100938,-1.00625E-05
6576,16898,7293,32767,1525,,1.32015625,0.001139531,9.53125E-05
6577,16638,7684,32767,1040,,1.29984375,0.001200625,0.000065
6578,16895,7035,32767,384,,1.319921875,0.001099219,0.000024
6579,16513,7168,32767,-646,,1.290078125,0.00112,-0.000040375
6580,16642,6900,32767,256,,1.30015625,0.001078125,0.000016
6581,16640,6657,32767,-888,,1.3,0.001040156,-0.0000555
6582,16767,6792,32767,-128,,1.309921875,0.00106125,-0.000008
6583,16768,7293,32767,646,,1.31,0.001139531,0.000040375
6584,16889,7418,32767,128,,1.319453125,0.001159063,0.000008
6585,16259,6909,32767,1276,,1.270234375,0.001079531,0.00007975
6586,16387,7552,32767,260,,1.280234375,0.00118,0.00001625
6587,16635,6939,32767,100,,1.299609375,0.001084219,0.00000625
6588,16769,6777,32767,1257,,1.310078125,0.001058906,7.85625E-05
6589,16640,7029,32767,1339,,1.3,0.001098281,8.36875E-05
6590,16768,7037,32767,120,,1.31,0.001099531,0.0000075
6591,16646,6912,32767,-3,,1.30046875,0.00108,-1.875E-07
6592,16256,7177,32767,-519,,1.27,0.001121406,-3.24375E-05
6593,16644,7293,32767,137,,1.3003125,0.001139531,8.5625E-06
6594,16760,7033,32767,627,,1.309375,0.001098906,3.91875E-05
6595,16512,7041,32767,-132,,1.29,0.001100156,-0.00000825
6596,16899,7293,32767,252,,1.320234375,0.001139531,0.00001575
6597,16641,7171,32767,-386,,1.300078125,0.001120469,-0.000024125
6598,16520,7407,32767,132,,1.290625,0.001157344,0.00000825
6599,17150,6400,32767,-129,,1.33984375,0.001,-8.0625E-06
6600,16893,7038,32767,255,,1.319765625,0.001099688,1.59375E-05
6601,16514,6787,32767,125,,1.29015625,0.001060469,7.8125E-06
6602,16514,7162,32767,1027,,1.29015625,0.001119063,6.41875E-05
6603,16256,7040,32767,912,,1.27,0.0011,0.000057
6604,16512,7168,32767,-899,,1.29,0.00112,-5.61875E-05
6605,16640,6911,32767,388,,1.3,0.001079844,0.00002425
6606,16380,7299,32767,139,,1.2796875,0.001140469,8.6875E-06
6607,16387,7169,32767,1277,,1.280234375,0.001120156,7.98125E-05
6608,16644,7042,32767,-281,,1.3003125,0.001100313,-1.75625E-05
6609,16505,7295,32767,395,,1.289453125,0.001139844,2.46875E-05
6610,16131,7166,32767,249,,1.260234375,0.001119688,1.55625E-05
6611,16513,7038,32767,513,,1.290078125,0.001099688,3.20625E-05
6612,16515,6790,32767,252,,1.290234375,0.001060938,0.00001575
6613,16894,7417,32767,6,,1.31984375,0.001158906,0.000000375
6614,16764,7170,32767,-128,,1.3096875,0.001120313,-0.000008
6615,16640,6905,32767,1319,,1.3,0.001078906,8.24375E-05
6616,16767,7296,32767,-1394,,1.309921875,0.00114,-0.000087125
6617,16768,7040,32767,220,,1.31,0.0011,0.00001375
6618,16768,6910,32767,1400,,1.31,0.001079688,0.0000875
6619,16768,6912,32767,514,,1.31,0.00108,0.000032125
6620,16768,7291,32767,1018,,1.31,0.001139219,0.000063625
6621,16766,6782,32767,-252,,1.30984375,0.001059688,-0.00001575
6622,16648,7042,32767,-123,,1.300625,0.001100313,-7.6875E-06
6623,16893,6784,32767,-256,,1.319765625,0.00106,-0.000016
6624,16382,6791,32767,262,,1.27984375,0.001061094,0.000016375
6625,16896,7294,32767,383,,1.32,0.001139688,2.39375E-05
6626,17028,7167,32767,128,,1.3303125,0.001119844,0.000008
6627,17154,7027,32767,-744,,1.34015625,0.001097969,-0.0000465
6628,16384,7304,32767,-1156,,1.28,0.00114125,-0.00007225
6629,16631,6661,32767,242,,1.299296875,0.001040781,0.000015125
6630,16637,6912,32767,126,,1.299765625,0.00108,0.000007875
6631,17021,6656,32767,644,,1.329765625,0.00104,0.00004025
6632,16771,7296,32767,-1,,1.310234375,0.00114,-6.25E-08
6633,16388,6656,32767,882,,1.2803125,0.00104,0.000055125
6634,16257,6917,32767,761,,1.270078125,0.001080781,4.75625E-05
6635,16510,7167,32767,126,,1.28984375,0.001119844,0.000007875
6636,16898,7035,32767,258,,1.32015625,0.001099219,0.000016125
6637,17155,6784,32767,380,,1.340234375,0.00106,0.00002375
6638,16641,7045,32767,1163,,1.300078125,0.001100781,7.26875E-05
6639,16895,7171,32767,904,,1.319921875,0.001120469,0.0000565
6640,16515,6912,32767,-1018,,1.290234375,0.00108,-0.000063625
6641,16631,7160,32767,-787,,1.299296875,0.00111875,-4.91875E-05
6642,16648,7167,32767,745,,1.300625,0.001119844,4.65625E-05
6643,16509,7173,32767,1551,,1.289765625,0.001120781,9.69375E-05
6644,16641,6784,32767,128,,1.300078125,0.00106,0.000008
6645,16383,7281,32767,128,,1.279921875,0.001137656,0.000008
6646,16770,7679,32767,637,,1.31015625,0.001199844,3.98125E-05
6647,16895,7041,32767,-377,,1.319921875,0.001100156,-2.35625E-05
6648,17023,7297,32767,-1136,,1.329921875,0.001140156,-0.000071
6649,16642,7040,32767,381,,1.30015625,0.0011,2.38125E-05
6650,16514,7292,32767,-384,,1.29015625,0.001139375,-0.000024
6651,16766,6779,32767,487,,1.30984375,0.001059219,3.04375E-05
6652,16640,7680,32767,1792,,1.3,0.0012,0.000112
6653,16506,7048,32767,544,,1.28953125,0.00110125,0.000034
6654,16768,7304,32767,620,,1.31,0.00114125,0.00003875
6655,16510,6175,32767,888,,1.28984375,0.000964844,0.0000555
6656,16769,6648,32767,646,,1.310078125,0.00103875,0.000040375
6657,16388,7164,32767,-617,,1.2803125,0.001119375,-3.85625E-05
6658,16642,7294,32767,-768,,1.30015625,0.001139688,-0.000048
6659,16894,7168,32767,213,,1.31984375,0.00112,1.33125E-05
6660,17023,7043,32767,1786,,1.329921875,0.001100469,0.000111625
6661,16766,7423,32767,-1272,,1.30984375,0.001159844,-0.0000795
6662,16639,6910,32767,-260,,1.299921875,0.001079688,-0.00001625
6663,16642,7292,32767,-394,,1.30015625,0.001139375,-0.000024625
6664,16896,7167,32767,1275,,1.32,0.001119844,7.96875E-05
6665,16776,7038,32767,902,,1.310625,0.001099688,0.000056375
6666,16254,7165,32767,-377,,1.26984375,0.001119531,-2.35625E-05
6667,16752,7173,32767,558,,1.30875,0.001120781,0.000034875
6668,16533,7041,32767,2050,,1.291640625,0.001100156,0.000128125
6669,16376,7040,32767,568,,1.279375,0.0011,0.0000355
6670,16896,6915,32767,-887,,1.32,0.001080469,-5.54375E-05
6671,16389,7037,32767,-126,,1.280390625,0.001099531,-0.000007875
6672,16522,6927,32767,-1534,,1.29078125,0.001082344,-0.000095875
6673,17023,7681,32767,128,,1.329921875,0.001200156,0.000008
6674,16759,7021,32767,-608,,1.309296875,0.001097031,-0.000038
6675,16768,7302,32767,1667,,1.31,0.001140938,0.000104188
6676,16761,7154,32767,-41,,1.309453125,0.001117813,-2.5625E-06
6677,16255,6525,32767,512,,1.269921875,0.001019531,0.000032
6678,16510,6667,32767,641,,1.28984375,0.001041719,4.00625E-05
6679,16637,6909,32767,277,,1.299765625,0.001079531,1.73125E-05
6680,16772,6912,32767,-1152,,1.3103125,0.00108,-0.000072
6681,16384,6897,32767,496,,1.28,0.001077656,0.000031
6682,16763,7296,32767,-8,,1.309609375,0.00114,-0.0000005
6683,16768,6915,32767,-1408,,1.31,0.001080469,-0.000088
6684,16767,7042,32767,157,,1.309921875,0.001100313,9.8125E-06
6685,16512,6912,32767,910,,1.29,0.00108,0.000056875
6686,16263,6780,32767,1772,,1.270546875,0.001059375,0.00011075
6687,16639,6787,32767,-6,,1.299921875,0.001060469,-0.000000375
6688,16253,7303,32767,653,,1.269765625,0.001141094,4.08125E-05
6689,16644,7040,32767,-10,,1.3003125,0.0011,-0.000000625
6690,16502,6788,32767,147,,1.28921875,0.001060625,9.1875E-06
6691,16384,7168,32767,1022,,1.28,0.00112,0.000063875
6692,16515,6781,32767,-261,,1.290234375,0.001059531,-1.63125E-05
6693,16514,6783,32767,-246,,1.29015625,0.001059844,-0.000015375
6694,16512,6782,32767,-653,,1.29,0.001059688,-4.08125E-05
6695,16762,7412,32767,874,,1.30953125,0.001158125,0.000054625
6696,16768,7550,32767,2,,1.31,0.001179688,0.000000125
6697,16769,6909,32767,371,,1.310078125,0.001079531,2.31875E-05
6698,16512,7044,32767,766,,1.29,0.001100625,0.000047875
6699,16768,7168,32767,764,,1.31,0.00112,0.00004775
6700,16763,7032,32767,1024,,1.309609375,0.00109875,0.000064
6701,16639,6784,32767,507,,1.299921875,0.00106,3.16875E-05
6702,16639,7554,32767,-126,,1.299921875,0.001180313,-0.000007875
6703,16642,6922,32767,129,,1.30015625,0.001081563,8.0625E-06
6704,16897,6655,32767,-384,,1.320078125,0.001039844,-0.000024
6705,16898,6783,32767,-381,,1.32015625,0.001059844,-2.38125E-05
6706,16767,6778,32767,-1268,,1.309921875,0.001059063,-0.00007925
6707,16898,7292,32767,-958,,1.32015625,0.001139375,-0.000059875
6708,16647,6912,32767,759,,1.300546875,0.00108,4.74375E-05
6709,16638,6908,32767,1407,,1.29984375,0.001079375,8.79375E-05
6710,16639,7163,32767,1024,,1.299921875,0.001119219,0.000064
6711,16384,6915,32767,1664,,1.28,0.001080469,0.000104
6712,16514,7826,32767,-515,,1.29015625,0.001222813,-3.21875E-05
6713,16767,7411,32767,518,,1.309921875,0.001157969,0.000032375
6714,16767,7037,32767,-522,,1.309921875,0.001099531,-0.000032625
6715,16639,7039,32767,0,,1.299921875,0.001099844,0
6716,17024,6781,32767,19,,1.33,0.001059531,1.1875E-06
6717,16646,6783,32767,1659,,1.30046875,0.001059844,0.000103688
6718,16385,7039,32767,1152,,1.280078125,0.001099844,0.000072
6719,16381,6910,32767,267,,1.279765625,0.001079688,1.66875E-05
6720,16764,7165,32767,-10,,1.3096875,0.001119531,-0.000000625
6721,17033,6809,32767,1147,,1.330703125,0.001063906,7.16875E-05
6722,16640,6528,32767,502,,1.3,0.00102,0.000031375
6723,16639,7166,32767,255,,1.299921875,0.001119688,1.59375E-05
6724,16511,7034,32767,-266,,1.289921875,0.001099063,-0.000016625
6725,16644,6783,32767,-108,,1.3003125,0.001059844,-0.00000675
6726,16761,6917,32767,1410,,1.309453125,0.001080781,0.000088125
6727,16382,7168,32767,109,,1.27984375,0.00112,6.8125E-06
6728,16647,7035,32767,546,,1.300546875,0.001099219,0.000034125
6729,16635,6909,32767,1165,,1.299609375,0.001079531,7.28125E-05
6730,16646,6651,32767,1786,,1.30046875,0.001039219,0.000111625
6731,16895,6650,32767,650,,1.319921875,0.001039063,0.000040625
6732,16636,7425,32767,649,,1.2996875,0.001160156,4.05625E-05
6733,16768,6917,32767,1527,,1.31,0.001080781,9.54375E-05
6734,16767,7294,32767,1281,,1.309921875,0.001139688,8.00625E-05
6735,16513,7295,32767,1049,,1.290078125,0.001139844,6.55625E-05
6736,16775,7551,32767,-640,,1.310546875,0.001179844,-0.00004
6737,17157,7166,32767,380,,1.340390625,0.001119688,0.00002375
6738,16120,7046,32767,253,,1.259375,0.001100938,1.58125E-05
6739,16649,7165,32767,768,,1.300703125,0.001119531,0.000048
6740,16640,6650,32767,774,,1.3,0.001039063,0.000048375
6741,16763,7042,32767,1282,,1.309609375,0.001100313,0.000080125
6742,16250,7295,32767,235,,1.26953125,0.001139844,1.46875E-05
6743,16646,7047,32767,-14,,1.30046875,0.001101094,-0.000000875
6744,16758,6785,32767,1024,,1.30921875,0.001060156,0.000064
6745,16257,7283,32767,149,,1.270078125,0.001137969,9.3125E-06
6746,16514,7432,32767,-641,,1.29015625,0.00116125,-4.00625E-05
6747,16774,6805,32767,376,,1.31046875,0.001063281,0.0000235
6748,16385,6917,32767,-257,,1.280078125,0.001080781,-1.60625E-05
6749,16636,7166,32767,238,,1.2996875,0.001119688,0.000014875
6750,16639,6779,32767,1029,,1.299921875,0.001059219,6.43125E-05
6751,16639,7047,32767,1024,,1.299921875,0.001101094,0.000064
6752,16639,7160,32767,778,,1.299921875,0.00111875,0.000048625
6753,16506,6916,32767,1408,,1.28953125,0.001080625,0.000088
6754,16389,7297,32767,490,,1.280390625,0.001140156,0.000030625
6755,16767,7040,32767,251,,1.309921875,0.0011,1.56875E-05
6756,16639,7295,32767,-767,,1.299921875,0.001139844,-4.79375E-05
6757,16768,6784,32767,526,,1.31,0.00106,0.000032875
6758,16512,7043,32767,644,,1.29,0.001100469,0.00004025
6759,16640,7684,32767,781,,1.3,0.001200625,4.88125E-05
6760,16388,6919,32767,-513,,1.2803125,0.001081094,-3.20625E-05
6761,16496,7020,32767,482,,1.28875,0.001096875,0.000030125
6762,17022,7552,32767,1039,,1.32984375,0.00118,6.49375E-05
6763,16896,6656,32767,2048,,1.32,0.00104,0.000128
6764,16508,6786,32767,1657,,1.2896875,0.001060313,0.000103563
6765,16513,7294,32767,1159,,1.290078125,0.001139688,7.24375E-05
6766,16381,7168,32767,-121,,1.279765625,0.00112,-7.5625E-06
6767,16384,7424,32767,892,,1.28,0.00116,0.00005575
6768,16894,6906,32767,-779,,1.31984375,0.001079063,-4.86875E-05
6769,16381,7040,32767,252,,1.279765625,0.0011,0.00001575
6770,16644,7040,32767,127,,1.3003125,0.0011,7.9375E-06
6771,16640,7294,32767,384,,1.3,0.001139688,0.000024
6772,16638,7426,32767,-387,,1.29984375,0.001160313,-2.41875E-05
6773,16511,6667,32767,492,,1.289921875,0.001041719,0.00003075
6774,16758,7037,32767,1016,,1.30921875,0.001099531,0.0000635
6775,16902,7293,32767,1297,,1.32046875,0.001139531,8.10625E-05
6776,16511,7290,32767,0,,1.289921875,0.001139063,0
6777,16638,6912,32767,911,,1.29984375,0.00108,5.69375E-05
6778,16900,7298,32767,-1024,,1.3203125,0.001140313,-0.000064
6779,17020,7166,32767,1009,,1.3296875,0.001119688,6.30625E-05
6780,16507,7416,32767,128,,1.289609375,0.00115875,0.000008
6781,16511,6657,32767,-637,,1.289921875,0.001040156,-3.98125E-05
6782,16390,7174,32767,-256,,1.28046875,0.001120938,-0.000016
6783,16896,7424,32767,1138,,1.32,0.00116,0.000071125
6784,16509,7295,32767,647,,1.289765625,0.001139844,4.04375E-05
6785,16885,7173,32767,-646,,1.319140625,0.001120781,-0.000040375
6786,17154,7040,32767,371,,1.34015625,0.0011,2.31875E-05
