,,CH1,CH2,CH3,CH4,,GateV,Vf,If
8753,1.45E-05,-1155,3712,-128,127,,-0.18046875,0.58,0.000079375
8754,1.45E-05,-770,3583,-248,-259,,-0.1203125,0.55984375,-0.000161875
8755,1.45E-05,-639,3715,637,-259,,-0.09984375,0.58046875,-0.000161875
8756,1.45E-05,-1024,3837,-514,-639,,-0.16,0.59953125,-0.000399375
8757,1.45E-05,-896,3327,129,-386,,-0.14,0.51984375,-0.00024125
8758,1.45E-05,-639,3584,-127,-1024,,-0.09984375,0.56,-0.00064
8759,1.45E-05,-1150,3971,254,-3,,-0.1796875,0.62046875,-0.000001875
8760,1.45E-05,-1021,3326,128,-384,,-0.15953125,0.5196875,-0.00024
8761,1.45E-05,-1026,3586,257,-1024,,-0.1603125,0.5603125,-0.00064
8762,1.45E-05,-1016,3454,384,-246,,-0.15875,0.5396875,-0.00015375
8763,1.45E-05,-640,3585,251,126,,-0.1,0.56015625,0.00007875
8764,1.45E-05,-1029,3841,3,-770,,-0.16078125,0.60015625,-0.00048125
8765,1.45E-05,-895,3842,383,-896,,-0.13984375,0.6003125,-0.00056
8766,1.45E-05,-771,3712,-126,-768,,-0.12046875,0.58,-0.00048
8767,1.45E-05,-514,3716,-129,-256,,-0.0803125,0.580625,-0.00016
8768,1.45E-05,-511,3965,-386,-257,,-0.07984375,0.61953125,-0.000160625
8769,1.45E-05,-766,3583,-125,-260,,-0.1196875,0.55984375,-0.0001625
8770,1.45E-05,-1153,3970,383,-641,,-0.18015625,0.6203125,-0.000400625
8771,1.45E-05,-644,3840,256,-515,,-0.100625,0.6,-0.000321875
8772,1.45E-05,-768,3967,639,-1408,,-0.12,0.61984375,-0.00088
8773,1.45E-05,-642,3968,509,-373,,-0.1003125,0.62,-0.000233125
8774,1.45E-05,-891,4095,-1,-385,,-0.13921875,0.63984375,-0.000240625
8775,1.45E-05,-383,3701,130,-256,,-0.05984375,0.57828125,-0.00016
8776,1.46E-05,-773,3201,1,-772,,-0.12078125,0.50015625,-0.0004825
8777,1.46E-05,-643,3968,0,-895,,-0.10046875,0.62,-0.000559375
8778,1.46E-05,-1024,3072,-511,-768,,-0.16,0.48,-0.00048
8779,1.46E-05,-645,3840,-7,-516,,-0.10078125,0.6,-0.0003225
8780,1.46E-05,-893,3711,255,-128,,-0.13953125,0.57984375,-0.00008
8781,1.46E-05,-898,3583,-128,-643,,-0.1403125,0.55984375,-0.000401875
8782,1.46E-05,-768,3457,259,-768,,-0.12,0.54015625,-0.00048
8783,1.46E-05,-895,3969,-2,-640,,-0.13984375,0.62015625,-0.0004
8784,1.46E-05,-1027,3843,-128,-384,,-0.16046875,0.60046875,-0.00024
8785,1.46E-05,-642,3200,254,-1023,,-0.1003125,0.5,-0.000639375
8786,1.46E-05,-899,3840,257,-512,,-0.14046875,0.6,-0.00032
8787,1.46E-05,-895,4093,-130,-769,,-0.13984375,0.63953125,-0.000480625
8788,1.46E-05,-897,3705,4,-513,,-0.14015625,0.57890625,-0.000320625
8789,1.46E-05,-895,3458,256,-897,,-0.13984375,0.5403125,-0.000560625
8790,1.46E-05,-900,3712,0,-642,,-0.140625,0.58,-0.00040125
8791,1.46E-05,-1149,3584,384,-893,,-0.17953125,0.56,-0.000558125
8792,1.46E-05,-769,3333,2,-128,,-0.12015625,0.52078125,-0.00008
8793,1.46E-05,-1280,3202,-259,-775,,-0.2,0.5003125,-0.000484375
8794,1.46E-05,-769,3840,769,-895,,-0.12015625,0.6,-0.000559375
8795,1.46E-05,-1025,3198,-2,-761,,-0.16015625,0.4996875,-0.000475625
8796,1.46E-05,-638,3457,384,-385,,-0.0996875,0.54015625,-0.000240625
8797,1.46E-05,-511,3328,0,-638,,-0.07984375,0.52,-0.00039875
8798,1.46E-05,-894,3838,126,-384,,-0.1396875,0.5996875,-0.00024
8799,1.46E-05,-768,3840,0,-1407,,-0.12,0.6,-0.000879375
8800,1.46E-05,-765,3839,-1,-509,,-0.11953125,0.59984375,-0.000318125
8801,1.46E-05,-519,3454,-131,-515,,-0.08109375,0.5396875,-0.000321875
8802,1.46E-05,-892,3330,-253,-513,,-0.139375,0.5203125,-0.000320625
8803,1.46E-05,-384,3712,-4,-767,,-0.06,0.58,-0.000479375
8804,1.46E-05,-1165,3840,-511,-256,,-0.18203125,0.6,-0.00016
8805,1.46E-05,-1150,3850,382,-504,,-0.1796875,0.6015625,-0.000315
8806,1.46E-05,-650,3200,1,-1024,,-0.1015625,0.5,-0.00064
8807,1.46E-05,-507,3844,126,-252,,-0.07921875,0.600625,-0.0001575
8808,1.46E-05,-1022,3448,-512,-512,,-0.1596875,0.53875,-0.00032
8809,1.46E-05,-900,3329,2,-511,,-0.140625,0.52015625,-0.000319375
8810,1.46E-05,-640,3712,128,-512,,-0.1,0.58,-0.00032
8811,1.46E-05,-766,3326,256,-512,,-0.1196875,0.5196875,-0.00032
8812,1.46E-05,-649,3968,3,-643,,-0.10140625,0.62,-0.000401875
8813,1.46E-05,-384,3331,123,-259,,-0.06,0.52046875,-0.000161875
8814,1.46E-05,-1281,3834,384,-255,,-0.20015625,0.5990625,-0.000159375
8815,1.46E-05,-639,3968,-128,-509,,-0.09984375,0.62,-0.000318125
8816,1.46E-05,-1283,3714,381,-1152,,-0.20046875,0.5803125,-0.00072
8817,1.46E-05,-764,3710,258,-517,,-0.119375,0.5796875,-0.000323125
8818,1.46E-05,-768,3840,381,-267,,-0.12,0.6,-0.000166875
8819,1.46E-05,-640,3713,382,9,,-0.1,0.58015625,0.000005625
8820,1.46E-05,-769,3584,512,-769,,-0.12015625,0.56,-0.000480625
8821,1.46E-05,-514,3584,128,-128,,-0.0803125,0.56,-0.00008
8822,1.46E-05,-766,3201,640,-769,,-0.1196875,0.50015625,-0.000480625
8823,1.46E-05,-1027,3325,128,124,,-0.16046875,0.51953125,0.0000775
8824,1.46E-05,-893,3581,508,-502,,-0.13953125,0.55953125,-0.00031375
8825,1.46E-05,-1034,3715,389,-255,,-0.1615625,0.58046875,-0.000159375
8826,1.47E-05,-640,3583,256,-768,,-0.1,0.55984375,-0.00048
8827,1.47E-05,-1021,3840,256,-767,,-0.15953125,0.6,-0.000479375
8828,1.47E-05,-382,3451,512,-1152,,-0.0596875,0.53921875,-0.00072
8829,1.47E-05,-769,3461,383,-381,,-0.12015625,0.54078125,-0.000238125
8830,1.47E-05,-255,3968,384,-640,,-0.03984375,0.62,-0.0004
8831,1.47E-05,-511,3456,-126,-893,,-0.07984375,0.54,-0.000558125
8832,1.47E-05,-760,3965,-2,-1153,,-0.11875,0.61953125,-0.000720625
8833,1.47E-05,-1025,3456,256,-640,,-0.16015625,0.54,-0.0004
8834,1.47E-05,-896,3329,257,-256,,-0.14,0.52015625,-0.00016
8835,1.47E-05,-1025,3841,639,-646,,-0.16015625,0.60015625,-0.00040375
8836,1.47E-05,-773,3584,128,-767,,-0.12078125,0.56,-0.000479375
8837,1.47E-05,-634,3583,126,-259,,-0.0990625,0.55984375,-0.000161875
8838,1.47E-05,-1275,3834,0,-376,,-0.19921875,0.5990625,-0.000235
8839,1.47E-05,-893,3968,-1,-645,,-0.13953125,0.62,-0.000403125
8840,1.47E-05,-383,3328,-128,-253,,-0.05984375,0.52,-0.000158125
8841,1.47E-05,-649,3328,256,-1283,,-0.10140625,0.52,-0.000801875
8842,1.47E-05,-896,3712,-1,-896,,-0.14,0.58,-0.00056
8843,1.47E-05,-896,3711,128,-381,,-0.14,0.57984375,-0.000238125
8844,1.47E-05,-895,3966,-128,-766,,-0.13984375,0.6196875,-0.00047875
8845,1.47E-05,-633,3842,-4,-269,,-0.09890625,0.6003125,-0.000168125
8846,1.47E-05,-1147,3712,1,136,,-0.17921875,0.58,0.000085
8847,1.47E-05,-776,3714,-384,-894,,-0.12125,0.5803125,-0.00055875
8848,1.47E-05,-511,4095,-4,-510,,-0.07984375,0.63984375,-0.00031875
8849,1.47E-05,-766,3456,640,-385,,-0.1196875,0.54,-0.000240625
8850,1.47E-05,-768,3456,260,-385,,-0.12,0.54,-0.000240625
8851,1.47E-05,-776,3459,128,-256,,-0.12125,0.54046875,-0.00016
8852,1.47E-05,-513,3326,0,-384,,-0.08015625,0.5196875,-0.00024
8853,1.47E-05,-899,3968,0,-384,,-0.14046875,0.62,-0.00024
8854,1.47E-05,-636,4096,0,-641,,-0.099375,0.64,-0.000400625
8855,1.47E-05,-645,3452,-1,-510,,-0.10078125,0.539375,-0.00031875
8856,1.47E-05,-769,3201,-128,-3,,-0.12015625,0.50015625,-0.000001875
8857,1.47E-05,-636,3839,509,-1152,,-0.099375,0.59984375,-0.00072
8858,1.47E-05,-384,3715,510,-131,,-0.06,0.58046875,-0.000081875
8859,1.47E-05,-511,3712,643,-1271,,-0.07984375,0.58,-0.000794375
8860,1.47E-05,-513,3584,-258,-900,,-0.08015625,0.56,-0.0005625
8861,1.47E-05,-513,3711,258,-384,,-0.08015625,0.57984375,-0.00024
8862,1.47E-05,-511,3329,129,-510,,-0.07984375,0.52015625,-0.00031875
8863,1.47E-05,-763,3965,512,-1026,,-0.11921875,0.61953125,-0.00064125
8864,1.47E-05,-1149,3975,387,-130,,-0.17953125,0.62109375,-0.00008125
8865,1.47E-05,-1024,3459,1,-763,,-0.16,0.54046875,-0.000476875
8866,1.47E-05,-765,3076,0,-512,,-0.11953125,0.480625,-0.00032
8867,1.47E-05,-516,4099,0,-512,,-0.080625,0.64046875,-0.00032
8868,1.47E-05,-897,3579,1,-637,,-0.14015625,0.55921875,-0.000398125
8869,1.47E-05,-641,3711,384,-385,,-0.10015625,0.57984375,-0.000240625
8870,1.47E-05,-895,3457,0,-898,,-0.13984375,0.54015625,-0.00056125
8871,1.47E-05,-258,3322,382,-770,,-0.0403125,0.5190625,-0.00048125
8872,1.47E-05,-501,3838,255,-512,,-0.07828125,0.5996875,-0.00032
8873,1.47E-05,-1151,3840,512,-384,,-0.17984375,0.6,-0.00024
8874,1.47E-05,-646,3583,255,-384,,-0.1009375,0.55984375,-0.00024
8875,1.47E-05,-384,3583,254,-256,,-0.06,0.55984375,-0.00016
8876,1.48E-05,-506,3327,-128,-640,,-0.0790625,0.51984375,-0.0004
8877,1.48E-05,-1152,3328,127,-646,,-0.18,0.52,-0.00040375
8878,1.48E-05,-643,3194,-124,-129,,-0.10046875,0.4990625,-0.000080625
8879,1.48E-05,-516,3839,-3,-633,,-0.080625,0.59984375,-0.000395625
8880,1.48E-05,-1030,3455,512,-770,,-0.1609375,0.53984375,-0.00048125
8881,1.48E-05,-888,3586,129,-128,,-0.13875,0.5603125,-0.00008
8882,1.48E-05,-383,3970,768,-512,,-0.05984375,0.6203125,-0.00032
8883,1.48E-05,-771,3326,130,-1,,-0.12046875,0.5196875,-0.000000625
8884,1.48E-05,-1024,3846,125,-387,,-0.16,0.6009375,-0.000241875
8885,1.48E-05,-902,2944,128,128,,-0.1409375,0.46,0.00008
8886,1.48E-05,-767,3591,0,-771,,-0.11984375,0.56109375,-0.000481875
8887,1.48E-05,-772,3709,0,-512,,-0.120625,0.57953125,-0.00032
8888,1.48E-05,-510,3584,129,-640,,-0.0796875,0.56,-0.0004
8889,1.48E-05,-1023,3712,128,-386,,-0.15984375,0.58,-0.00024125
8890,1.48E-05,-897,3585,0,-1024,,-0.14015625,0.56015625,-0.00064
8891,1.48E-05,-1145,3334,130,0,,-0.17890625,0.5209375,0
8892,1.48E-05,-1152,3584,-384,-1027,,-0.18,0.56,-0.000641875
8893,1.48E-05,-1021,4351,2,-767,,-0.15953125,0.67984375,-0.000479375
8894,1.48E-05,-641,3328,128,-637,,-0.10015625,0.52,-0.000398125
8895,1.48E-05,-895,2943,-1,0,,-0.13984375,0.45984375,0
8896,1.48E-05,-643,3581,0,-511,,-0.10046875,0.55953125,-0.000319375
8897,1.48E-05,-1022,3714,-123,-255,,-0.1596875,0.5803125,-0.000159375
8898,1.48E-05,-389,3712,-260,-893,,-0.06078125,0.58,-0.000558125
8899,1.48E-05,-888,3712,384,-516,,-0.13875,0.58,-0.0003225
8900,1.48E-05,-896,3583,126,-512,,-0.14,0.55984375,-0.00032
8901,1.48E-05,-896,3456,-128,-512,,-0.14,0.54,-0.00032
8902,1.48E-05,-513,3712,-129,-511,,-0.08015625,0.58,-0.000319375
8903,1.48E-05,-632,3586,-257,-896,,-0.09875,0.5603125,-0.00056
8904,1.48E-05,-1153,3198,0,-644,,-0.18015625,0.4996875,-0.0004025
8905,1.48E-05,-638,3583,0,-641,,-0.0996875,0.55984375,-0.000400625
8906,1.48E-05,-643,3328,384,-384,,-0.10046875,0.52,-0.00024
8907,1.48E-05,-769,3714,-257,-384,,-0.12015625,0.5803125,-0.00024
8908,1.48E-05,-768,3712,385,-512,,-0.12,0.58,-0.00032
8909,1.48E-05,-899,3712,128,-386,,-0.14046875,0.58,-0.00024125
8910,1.48E-05,-1024,3455,-4,-894,,-0.16,0.53984375,-0.00055875
8911,1.48E-05,-635,3711,257,-1024,,-0.09921875,0.57984375,-0.00064
8912,1.48E-05,-1152,3583,-256,-256,,-0.18,0.55984375,-0.00016
8913,1.48E-05,-643,3584,-127,-897,,-0.10046875,0.56,-0.000560625
8914,1.48E-05,-896,3584,1,-505,,-0.14,0.56,-0.000315625
8915,1.48E-05,-769,3584,128,-257,,-0.12015625,0.56,-0.000160625
8916,1.48E-05,-645,3708,0,-768,,-0.10078125,0.579375,-0.00048
8917,1.48E-05,-375,2690,383,-132,,-0.05859375,0.4203125,-0.0000825
8918,1.48E-05,-1283,3579,2,-512,,-0.20046875,0.55921875,-0.00032
8919,1.48E-05,-890,3835,-126,-384,,-0.1390625,0.59921875,-0.00024
8920,1.48E-05,-897,3326,515,-776,,-0.14015625,0.5196875,-0.000485
8921,1.48E-05,-771,3330,119,-1148,,-0.12046875,0.5203125,-0.0007175
8922,1.48E-05,-1023,3968,4,3,,-0.15984375,0.62,0.000001875
8923,1.48E-05,-636,3586,514,-383,,-0.099375,0.5603125,-0.000239375
8924,1.48E-05,-640,3465,131,-253,,-0.1,0.54140625,-0.000158125
8925,1.48E-05,-767,3072,-256,-640,,-0.11984375,0.48,-0.0004
8926,1.49E-05,-768,3580,-512,-256,,-0.12,0.559375,-0.00016
8927,1.49E-05,-895,2812,1,-903,,-0.13984375,0.439375,-0.000564375
8928,1.49E-05,-1152,3460,-259,-763,,-0.18,0.540625,-0.000476875
8929,1.49E-05,-902,3586,128,-511,,-0.1409375,0.5603125,-0.000319375
8930,1.49E-05,-505,3969,384,-511,,-0.07890625,0.62015625,-0.000319375
8931,1.49E-05,-1151,3712,0,-896,,-0.17984375,0.58,-0.00056
8932,1.49E-05,-257,3967,1,-636,,-0.04015625,0.61984375,-0.0003975
8933,1.49E-05,-1297,3454,0,-376,,-0.20265625,0.5396875,-0.000235
8934,1.49E-05,-746,3715,1,-7,,-0.1165625,0.58046875,-0.000004375
8935,1.49E-05,-517,3579,-130,-1028,,-0.08078125,0.55921875,-0.0006425
8936,1.49E-05,-909,3329,-512,-768,,-0.14203125,0.52015625,-0.00048
8937,1.49E-05,-1409,3966,124,-895,,-0.22015625,0.6196875,-0.000559375
8938,1.49E-05,-906,3707,0,-640,,-0.1415625,0.57921875,-0.0004
8939,1.49E-05,-382,3325,-128,-255,,-0.0596875,0.51953125,-0.000159375
8940,1.49E-05,-1408,3334,-126,-388,,-0.22,0.5209375,-0.0002425
8941,1.49E-05,-512,3840,129,-770,,-0.08,0.6,-0.00048125
8942,1.49E-05,-763,3582,384,-769,,-0.11921875,0.5596875,-0.000480625
8943,1.49E-05,-1284,3454,514,-897,,-0.200625,0.5396875,-0.000560625
8944,1.49E-05,-768,3711,-125,-391,,-0.12,0.57984375,-0.000244375
8945,1.49E-05,-768,3583,-257,-132,,-0.12,0.55984375,-0.0000825
8946,1.49E-05,-641,3454,-256,-899,,-0.10015625,0.5396875,-0.000561875
8947,1.49E-05,-902,3327,1,-891,,-0.1409375,0.51984375,-0.000556875
8948,1.49E-05,-1023,3457,0,-773,,-0.15984375,0.54015625,-0.000483125
8949,1.49E-05,-764,3712,0,-1150,,-0.119375,0.58,-0.00071875
8950,1.49E-05,-512,3458,509,-261,,-0.08,0.5403125,-0.000163125
8951,1.49E-05,-1021,3584,256,122,,-0.15953125,0.56,0.00007625
8952,1.49E-05,-1152,3585,-509,-515,,-0.18,0.56015625,-0.000321875
8953,1.49E-05,-1154,3711,387,-256,,-0.1803125,0.57984375,-0.00016
8954,1.49E-05,-640,3455,0,-641,,-0.1,0.53984375,-0.000400625
8955,1.49E-05,-896,3584,384,-385,,-0.14,0.56,-0.000240625
8956,1.49E-05,-897,3584,2,-768,,-0.14015625,0.56,-0.00048
8957,1.49E-05,-642,3708,-1,-1,,-0.1003125,0.579375,-0.000000625
8958,1.49E-05,-775,3966,-128,-512,,-0.12109375,0.6196875,-0.00032
8959,1.49E-05,-1151,3323,1,-640,,-0.17984375,0.51921875,-0.0004
8960,1.49E-05,-631,3073,129,-508,,-0.09859375,0.48015625,-0.0003175
8961,1.49E-05,-510,3201,516,-258,,-0.0796875,0.50015625,-0.00016125
8962,1.49E-05,-387,3458,508,-894,,-0.06046875,0.5403125,-0.00055875
8963,1.49E-05,-640,3712,128,-128,,-0.1,0.58,-0.00008
8964,1.49E-05,-386,3584,256,-1024,,-0.0603125,0.56,-0.00064
8965,1.49E-05,-637,3712,-1,-384,,-0.09953125,0.58,-0.00024
8966,1.49E-05,-895,3450,0,-259,,-0.13984375,0.5390625,-0.000161875
8967,1.49E-05,-898,3331,259,-648,,-0.1403125,0.52046875,-0.000405
8968,1.49E-05,-514,3585,764,-895,,-0.0803125,0.56015625,-0.000559375
8969,1.49E-05,-504,3456,-128,-384,,-0.07875,0.54,-0.00024
8970,1.49E-05,-1154,3323,254,-898,,-0.1803125,0.51921875,-0.00056125
8971,1.49E-05,-638,3710,381,-761,,-0.0996875,0.5796875,-0.000475625
8972,1.49E-05,-1298,2942,-385,-385,,-0.2028125,0.4596875,-0.000240625
8973,1.49E-05,-1400,3211,131,-775,,-0.21875,0.50171875,-0.000484375
8974,1.49E-05,-883,3841,-131,-765,,-0.13796875,0.60015625,-0.000478125
8975,1.49E-05,-639,3456,0,-384,,-0.09984375,0.54,-0.00024
8976,1.50E-05,-902,3456,-1,-512,,-0.1409375,0.54,-0.00032
8977,1.50E-05,-1031,3456,380,-391,,-0.16109375,0.54,-0.000244375
8978,1.50E-05,-641,3328,510,0,,-0.10015625,0.52,0
8979,1.50E-05,-640,3585,0,-1026,,-0.1,0.56015625,-0.00064125
8980,1.50E-05,-385,3584,515,-381,,-0.06015625,0.56,-0.000238125
8981,1.50E-05,-509,3583,255,-128,,-0.07953125,0.55984375,-0.00008
8982,1.50E-05,-1153,3328,384,-512,,-0.18015625,0.52,-0.00032
8983,1.50E-05,-772,3579,1,-386,,-0.120625,0.55921875,-0.00024125
8984,1.50E-05,-1029,3584,127,-512,,-0.16078125,0.56,-0.00032
8985,1.50E-05,-1017,3326,253,-641,,-0.15890625,0.5196875,-0.000400625
8986,1.50E-05,-516,3458,2,-900,,-0.080625,0.5403125,-0.0005625
8987,1.50E-05,-1157,3584,512,-1020,,-0.18078125,0.56,-0.0006375
8988,1.50E-05,-894,3712,127,-379,,-0.1396875,0.58,-0.000236875
8989,1.50E-05,-1025,3712,256,-129,,-0.16015625,0.58,-0.000080625
8990,1.50E-05,-766,3330,255,-512,,-0.1196875,0.5203125,-0.00032
8991,1.50E-05,-513,3456,513,-1152,,-0.08015625,0.54,-0.00072
8992,1.50E-05,-766,3457,0,-503,,-0.1196875,0.54015625,-0.000314375
8993,1.50E-05,-1154,3712,640,-251,,-0.1803125,0.58,-0.000156875
8994,1.50E-05,-383,3454,124,-134,,-0.05984375,0.5396875,-0.00008375
8995,1.50E-05,-894,3584,-256,-895,,-0.1396875,0.56,-0.000559375
8996,1.50E-05,-901,3586,-8,-384,,-0.14078125,0.5603125,-0.00024
8997,1.50E-05,-770,3072,384,-1022,,-0.1203125,0.48,-0.00063875
8998,1.50E-05,-1284,3587,-2,-510,,-0.200625,0.56046875,-0.00031875
8999,1.50E-05,-1012,3455,3,-513,,-0.158125,0.53984375,-0.000320625
9000,1.50E-05,-768,3461,128,-642,,-0.12,0.54078125,-0.00040125
9001,1.50E-05,-764,3968,-1,-1024,,-0.119375,0.62,-0.00064
9002,1.50E-05,-775,3328,0,-640,,-0.12109375,0.52,-0.0004
9003,1.50E-05,-1151,3447,-2,-897,,-0.17984375,0.53859375,-0.000560625
9004,1.50E-05,-525,3841,384,-256,,-0.08203125,0.60015625,-0.00016
9005,1.50E-05,-380,3835,-2,-388,,-0.059375,0.59921875,-0.0002425
9006,1.50E-05,-640,3457,-128,-512,,-0.1,0.54015625,-0.00032
9007,1.50E-05,-387,3840,385,-385,,-0.06046875,0.6,-0.000240625
9008,1.50E-05,-633,3584,128,-641,,-0.09890625,0.56,-0.000400625
9009,1.50E-05,-1025,3201,-130,-384,,-0.16015625,0.50015625,-0.00024
9010,1.50E-05,-648,3570,512,-387,,-0.10125,0.5578125,-0.000241875
9011,1.50E-05,-640,4097,-124,-128,,-0.1,0.64015625,-0.00008
9012,1.50E-05,-1023,3839,128,-637,,-0.15984375,0.59984375,-0.000398125
9013,1.50E-05,-259,4098,255,-895,,-0.04046875,0.6403125,-0.000559375
9014,1.50E-05,-1155,3336,257,-1031,,-0.18046875,0.52125,-0.000644375
9015,1.50E-05,-246,3066,2,-127,,-0.0384375,0.4790625,-0.000079375
9016,1.50E-05,-384,3956,-9,-766,,-0.06,0.618125,-0.00047875
9017,1.50E-05,-1280,3846,384,-132,,-0.2,0.6009375,-0.0000825
9018,1.50E-05,-649,3584,0,-637,,-0.10140625,0.56,-0.000398125
9019,1.50E-05,-765,3840,0,-639,,-0.11953125,0.6,-0.000399375
9020,1.50E-05,-768,3713,2,-899,,-0.12,0.58015625,-0.000561875
9021,1.50E-05,-900,3581,510,127,,-0.140625,0.55953125,0.000079375
9022,1.50E-05,-638,3841,515,-512,,-0.0996875,0.60015625,-0.00032
9023,1.50E-05,-1014,3464,377,250,,-0.1584375,0.54125,0.00015625
9024,1.50E-05,-766,3583,515,-640,,-0.1196875,0.55984375,-0.0004
9025,1.50E-05,-519,3712,-384,-897,,-0.08109375,0.58,-0.000560625
9026,1.51E-05,-1159,3711,0,-512,,-0.18109375,0.57984375,-0.00032
9027,1.51E-05,-891,3714,128,-514,,-0.13921875,0.5803125,-0.00032125
9028,1.51E-05,-638,3840,128,-640,,-0.0996875,0.6,-0.0004
9029,1.51E-05,-383,3460,129,-765,,-0.05984375,0.540625,-0.000478125
9030,1.51E-05,-759,3455,-128,-1025,,-0.11859375,0.53984375,-0.000640625
9031,1.51E-05,-771,3584,0,-512,,-0.12046875,0.56,-0.00032
9032,1.51E-05,-767,3968,386,254,,-0.11984375,0.62,0.00015875
9033,1.51E-05,-1153,3582,511,-899,,-0.18015625,0.5596875,-0.000561875
9034,1.51E-05,-639,3456,128,-256,,-0.09984375,0.54,-0.00016
9035,1.51E-05,-1153,3583,-258,-890,,-0.18015625,0.55984375,-0.00055625
9036,1.51E-05,-394,3582,126,-903,,-0.0615625,0.5596875,-0.000564375
9037,1.51E-05,-643,3840,1,-514,,-0.10046875,0.6,-0.00032125
9038,1.51E-05,-1024,3840,384,-387,,-0.16,0.6,-0.000241875
9039,1.51E-05,-763,3840,-131,-259,,-0.11921875,0.6,-0.000161875
9040,1.51E-05,-775,3840,0,-1024,,-0.12109375,0.6,-0.00064
9041,1.51E-05,-1157,3329,-128,-255,,-0.18078125,0.52015625,-0.000159375
9042,1.51E-05,-1278,3455,384,-1025,,-0.1996875,0.53984375,-0.000640625
9043,1.51E-05,-522,3327,-122,-13,,-0.0815625,0.51984375,-0.000008125
9044,1.51E-05,-758,3712,-129,-119,,-0.1184375,0.58,-0.000074375
9045,1.51E-05,-773,3582,0,-892,,-0.12078125,0.5596875,-0.0005575
9046,1.51E-05,-634,3584,-258,-1281,,-0.0990625,0.56,-0.000800625
9047,1.51E-05,-1402,3712,386,-1027,,-0.2190625,0.58,-0.000641875
9048,1.51E-05,-1034,3584,-259,-643,,-0.1615625,0.56,-0.000401875
9049,1.51E-05,-1143,3581,640,-258,,-0.17859375,0.55953125,-0.00016125
9050,1.51E-05,-1280,3838,-384,-384,,-0.2,0.5996875,-0.00024
9051,1.51E-05,-1012,3968,0,-896,,-0.158125,0.62,-0.00056
9052,1.51E-05,-381,3968,0,-639,,-0.05953125,0.62,-0.000399375
9053,1.51E-05,-655,3453,2,-639,,-0.10234375,0.53953125,-0.000399375
9054,1.51E-05,-1025,3327,640,-383,,-0.16015625,0.51984375,-0.000239375
9055,1.51E-05,-765,3326,387,-384,,-0.11953125,0.5196875,-0.00024
9056,1.51E-05,-769,3712,257,-509,,-0.12015625,0.58,-0.000318125
9057,1.51E-05,-766,3456,0,-896,,-0.1196875,0.54,-0.00056
9058,1.51E-05,-899,3712,259,-642,,-0.14046875,0.58,-0.00040125
9059,1.51E-05,-384,3582,127,-512,,-0.06,0.5596875,-0.00032
9060,1.51E-05,-768,3328,-258,-641,,-0.12,0.52,-0.000400625
9061,1.51E-05,-511,3711,-256,-260,,-0.07984375,0.57984375,-0.0001625
9062,1.51E-05,-1014,3461,129,264,,-0.1584375,0.54078125,0.000165
9063,1.51E-05,-896,3455,-383,-1148,,-0.14,0.53984375,-0.0007175
9064,1.51E-05,-642,3584,-256,-384,,-0.1003125,0.56,-0.00024
9065,1.51E-05,-896,3582,256,-512,,-0.14,0.5596875,-0.00032
9066,1.51E-05,-640,3457,0,-258,,-0.1,0.54015625,-0.00016125
9067,1.51E-05,-897,3583,384,-900,,-0.14015625,0.55984375,-0.0005625
9068,1.51E-05,-766,3326,256,-1150,,-0.1196875,0.5196875,-0.00071875
9069,1.51E-05,-894,3967,129,-260,,-0.1396875,0.61984375,-0.0001625
9070,1.51E-05,-1283,3330,-127,-256,,-0.20046875,0.5203125,-0.00016
9071,1.51E-05,-771,3456,-128,-130,,-0.12046875,0.54,-0.00008125
9072,1.51E-05,-1021,3456,0,-640,,-0.15953125,0.54,-0.0004
9073,1.51E-05,-768,3583,-1,-640,,-0.12,0.55984375,-0.0004
9074,1.51E-05,-515,3327,-128,-640,,-0.08046875,0.51984375,-0.0004
9075,1.51E-05,-382,3328,252,-257,,-0.0596875,0.52,-0.000160625
9076,1.52E-05,-1024,3205,135,-510,,-0.16,0.50078125,-0.00031875
9077,1.52E-05,-382,3069,-255,-512,,-0.0596875,0.47953125,-0.00032
9078,1.52E-05,-901,3843,-255,-768,,-0.14078125,0.60046875,-0.00048
9079,1.52E-05,-768,3839,131,-638,,-0.12,0.59984375,-0.00039875
9080,1.52E-05,-1025,3583,513,-900,,-0.16015625,0.55984375,-0.0005625
9081,1.52E-05,-767,3838,513,-128,,-0.11984375,0.5996875,-0.00008
9082,1.52E-05,-640,3717,128,-645,,-0.1,0.58078125,-0.000403125
9083,1.52E-05,-636,3712,381,128,,-0.099375,0.58,0.00008
9084,1.52E-05,-1020,3966,384,-770,,-0.159375,0.6196875,-0.00048125
9085,1.52E-05,-1159,3582,255,-386,,-0.18109375,0.5596875,-0.00024125
9086,1.52E-05,-515,3843,128,-1150,,-0.08046875,0.60046875,-0.00071875
9087,1.52E-05,-767,3839,382,258,,-0.11984375,0.59984375,0.00016125
9088,1.52E-05,-636,3714,513,-512,,-0.099375,0.5803125,-0.00032
9089,1.52E-05,-1153,3333,133,-127,,-0.18015625,0.52078125,-0.000079375
9090,1.52E-05,-506,3584,0,-770,,-0.0790625,0.56,-0.00048125
9091,1.52E-05,-773,3967,640,-641,,-0.12078125,0.61984375,-0.000400625
9092,1.52E-05,-1155,3456,126,-1023,,-0.18046875,0.54,-0.000639375
